feature,direction,phase_compared,C001,C002,C003,C004
K16568,down,post_vs_pre,-1.0687067120842988,-31.211985175239718,-2.395081416474359,-4.82059078651444
K17883,down,post_vs_pre,-1.0219872104469607,-29.953825171710854,-24.57090499420596,-1.5600248380368837
K18346,down,post_vs_pre,-1.3135922079260478,-29.90099097315194,-21.547863996012975,-4.3394857364042725
K18369,down,post_vs_pre,-1.3909584154433825,-22.316060790032402,-2.656696949227346,-3.741678855788644
K18697,down,post_vs_pre,-1.0544448821307704,-4.43184079310014,-20.937017185071344,-5.03612294123872
K18825,down,post_vs_pre,-1.37185406250461,-20.49950432901742,-22.660766232496773,-1.4713867080906897
K18926,down,post_vs_pre,-1.3001505675358196,-24.27734347711812,-1.5314865489212552,-3.2509264205028927
K19299,down,post_vs_pre,-1.5052198041466596,-19.96131732596982,-22.979095499772274,-20.529680597888355
K19962,down,post_vs_pre,-1.27449746535169,-5.552781042001563,-26.75155474671383,-4.7306451272268175
K20849,down,post_vs_pre,-1.0494086075323528,-30.394982761920325,-20.835790084073082,-3.1846450769307566
K21271,down,post_vs_pre,-1.1833717875127776,-29.721303853105926,-23.20038235158926,-3.5013516370487046
K21352,down,post_vs_pre,-1.3458472355368112,-27.12246257573602,-1.8027691078362058,-4.054314466807794
K21401,down,post_vs_pre,-1.3503720593963515,-3.247597800626475,-4.84169367059246,-1.7986936852590423
K21586,down,post_vs_pre,-2.1571450933248695,-25.18333818692684,-20.782768707637334,-3.2720760710595664
K21654,down,post_vs_pre,-1.2898203464841371,-28.112821729300233,-20.971596643310242,-20.02589608579338
K21686,down,post_vs_pre,-1.487331117310537,-5.960281867956802,-21.98326583537965,-5.8335574634232445
K21714,down,post_vs_pre,-1.3738063864994872,-21.865443688629263,-20.857062449844282,-4.349282727516193
K21744,down,post_vs_pre,-1.0228523944783008,-27.34976077499369,-24.21786825987764,-4.4006601448544975
K21839,down,post_vs_pre,-1.3071404837038048,-5.587957983864532,-3.878023844704788,-4.49615777393113
K22963,down,post_vs_pre,-2.03455099361277,-24.426626294255033,-20.9770821353538,-1.343718405978183
K23674,down,post_vs_pre,-1.6743634332502249,-27.92122609020051,-23.620707533354143,-2.2299831052857897
K24251,down,post_vs_pre,-22.39728215008866,-25.434068941677513,-20.82259961510775,-1.2928583575977488
K25232,down,post_vs_pre,-1.3751266764937509,-29.900496714775834,-1.280581723252163,-3.969849915149594
K25282,down,post_vs_pre,-1.554698749167605,-29.581915789577515,-24.019387881935074,-4.21231418864854
K25283,down,post_vs_pre,-1.2314466162086832,-29.64748064078111,-23.773407640832097,-3.513392421797262
K25284,down,post_vs_pre,-1.2139703286175219,-29.5595313094259,-23.579447266097542,-3.7322459012699567
K25285,down,post_vs_pre,-1.3662878893247503,-29.67975476628477,-23.556059551207237,-4.043945433954681
